sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
GQ340662	Influenza B virus (B/Pennsylvania/01/2009)	B/Pennsylvania/01/2009	4	4	Victoria	-	2009	JAN	6	-	-	-	1758	Homo sapiens	USA	Pennsylvania state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ340663	Influenza B virus (B/Florida/01/2009)	B/Florida/01/2009	6	6	-	-	2009	JAN	6	-	-	-	1401	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ340664	Influenza B virus (B/Florida/01/2009)	B/Florida/01/2009	4	4	Victoria	-	2009	JAN	6	-	-	-	1758	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ340665	Influenza B virus (B/New Jersey/10/2008)	B/New Jersey/10/2008	6	6	-	-	2008	DEC	11	-	-	-	1401	Homo sapiens	USA	New Jersey state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ340666	Influenza B virus (B/New Jersey/10/2008)	B/New Jersey/10/2008	4	4	Yamagata	-	2008	DEC	11	-	-	-	1755	Homo sapiens	USA	New Jersey state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ340667	Influenza B virus (B/California/05/2008)	B/California/05/2008	6	6	-	-	2008	NOV	26	-	-	-	1401	Homo sapiens	USA	California state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ340668	Influenza B virus (B/California/05/2008)	B/California/05/2008	4	4	Victoria	-	2008	NOV	26	-	-	-	1758	Homo sapiens	USA	California state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ423424	Influenza B virus (B/Memphis/20/1996)	B/Memphis/20/96	6	6	-	-	1996	-	-	-	-	19887086	1434	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ423425	Influenza B virus (B/Memphis/20/1996)	B/Memphis/20/96	6	6	-	-	1996	-	-	-	-	19887086	1434	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ423426	Influenza B virus (B/Canada/88/2007)	B/Canada/88/2007	6	6	-	-	2007	DEC	21	-	-	19887086	1401	Homo sapiens	Canada	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451457	Influenza B virus (B/Florida/03/2009)	B/Florida/03/2009	6	6	-	-	2009	FEB	11	-	-	-	1401	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451458	Influenza B virus (B/Florida/03/2009)	B/Florida/03/2009	4	4	Victoria	-	2009	FEB	11	-	-	-	1758	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451459	Influenza B virus (B/Idaho/02/2009)	B/Idaho/02/2009	6	6	-	-	2009	MAR	2	-	-	-	1401	Homo sapiens	USA	Idaho state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451460	Influenza B virus (B/Idaho/02/2009)	B/Idaho/02/2009	4	4	Victoria	-	2009	MAR	2	-	-	-	1758	Homo sapiens	USA	Idaho state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451461	Influenza B virus (B/Maryland/03/2009)	B/Maryland/03/2009	6	6	-	-	2009	MAR	20	-	-	-	1401	Homo sapiens	USA	Maryland state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451462	Influenza B virus (B/Maryland/03/2009)	B/Maryland/03/2009	4	4	Victoria	-	2009	MAR	20	-	-	-	1758	Homo sapiens	USA	Maryland state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451463	Influenza B virus (B/Michigan/02/2009)	B/Michigan/02/2009	6	6	-	-	2009	APR	5	-	-	-	1401	Homo sapiens	USA	Michigan state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451464	Influenza B virus (B/Michigan/02/2009)	B/Michigan/02/2009	4	4	Victoria	-	2009	APR	5	-	-	-	1758	Homo sapiens	USA	Michigan state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451465	Influenza B virus (B/New Mexico/02/2009)	B/New Mexico/02/2009	6	6	-	-	2009	MAR	18	-	-	-	1401	Homo sapiens	USA	New Mexico state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451466	Influenza B virus (B/New Mexico/02/2009)	B/New Mexico/02/2009	4	4	Victoria	-	2009	MAR	18	-	-	-	1758	Homo sapiens	USA	New Mexico state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451467	Influenza B virus (B/Ohio/01/2009)	B/Ohio/01/2009	6	6	-	-	2009	FEB	5	-	-	-	1401	Homo sapiens	USA	Ohio state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451468	Influenza B virus (B/Ohio/01/2009)	B/Ohio/01/2009	4	4	Victoria	-	2009	FEB	5	-	-	-	1758	Homo sapiens	USA	Ohio state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451469	Influenza B virus (B/Pennsylvania/02/2009)	B/Pennsylvania/02/2009	6	6	-	-	2009	MAR	9	-	-	-	1401	Homo sapiens	USA	Pennsylvania state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451470	Influenza B virus (B/Pennsylvania/02/2009)	B/Pennsylvania/02/2009	4	4	Victoria	-	2009	MAR	9	-	-	-	1758	Homo sapiens	USA	Pennsylvania state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451471	Influenza B virus (B/Hawaii/04/2009)	B/Hawaii/04/2009	6	6	-	-	2009	MAR	31	-	-	-	1401	Homo sapiens	USA	Hawaii state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451472	Influenza B virus (B/Hawaii/04/2009)	B/Hawaii/04/2009	4	4	Victoria	-	2009	MAR	31	-	-	-	1758	Homo sapiens	USA	Hawaii state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451473	Influenza B virus (B/Minnesota/05/2009)	B/Minnesota/05/2009	6	6	-	-	2009	APR	23	-	-	-	1401	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451474	Influenza B virus (B/Minnesota/05/2009)	B/Minnesota/05/2009	4	4	Yamagata	-	2009	APR	23	-	-	-	1755	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451475	Influenza B virus (B/Ohio/02/2009)	B/Ohio/02/2009	6	6	-	-	2009	JAN	19	-	-	-	1401	Homo sapiens	USA	Ohio state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451476	Influenza B virus (B/Ohio/02/2009)	B/Ohio/02/2009	4	4	Victoria	-	2009	JAN	19	-	-	-	1758	Homo sapiens	USA	Ohio state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451477	Influenza B virus (B/Pennsylvania/03/2009)	B/Pennsylvania/03/2009	6	6	-	-	2009	MAR	15	-	-	-	1401	Homo sapiens	USA	Pennsylvania state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451478	Influenza B virus (B/Pennsylvania/03/2009)	B/Pennsylvania/03/2009	4	4	Victoria	-	2009	MAR	15	-	-	-	1758	Homo sapiens	USA	Pennsylvania state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451479	Influenza B virus (B/Maryland/02/2009)	B/Maryland/02/2009	6	6	-	-	2009	FEB	17	-	-	-	1401	Homo sapiens	USA	Maryland state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451480	Influenza B virus (B/Maryland/02/2009)	B/Maryland/02/2009	4	4	Victoria	-	2009	FEB	17	-	-	-	1758	Homo sapiens	USA	Maryland state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451481	Influenza B virus (B/Maryland/06/2009)	B/Maryland/06/2009	6	6	-	-	2009	JAN	29	-	-	-	1401	Homo sapiens	USA	Maryland state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451482	Influenza B virus (B/Maryland/06/2009)	B/Maryland/06/2009	4	4	Victoria	-	2009	JAN	29	-	-	-	1758	Homo sapiens	USA	Maryland state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451483	Influenza B virus (B/Missouri/02/2009)	B/Missouri/02/2009	6	6	-	-	2009	FEB	7	-	-	-	1401	Homo sapiens	USA	Missouri state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451484	Influenza B virus (B/Missouri/02/2009)	B/Missouri/02/2009	4	4	Yamagata	-	2009	FEB	7	-	-	-	1755	Homo sapiens	USA	Missouri state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451485	Influenza B virus (B/Montana/02/2009)	B/Montana/02/2009	6	6	-	-	2009	APR	2	-	-	-	1401	Homo sapiens	USA	Montana state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451486	Influenza B virus (B/Montana/02/2009)	B/Montana/02/2009	4	4	Victoria	-	2009	APR	2	-	-	-	1758	Homo sapiens	USA	Montana state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451487	Influenza B virus (B/Ohio/02/2009)	B/Ohio/02/2009	4	4	Victoria	-	2009	JAN	19	-	-	-	1758	Homo sapiens	USA	Ohio state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451488	Influenza B virus (B/Washington/05/2009)	B/Washington/05/2009	6	6	-	-	2009	MAR	17	-	-	-	1401	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451489	Influenza B virus (B/Washington/05/2009)	B/Washington/05/2009	4	4	Victoria	-	2009	MAR	17	-	-	-	1758	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451490	Influenza B virus (B/Mississippi/07/2008)	B/Mississippi/07/2008	6	6	-	-	2008	DEC	17	-	-	-	1401	Homo sapiens	USA	Mississippi state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451491	Influenza B virus (B/Mississippi/07/2008)	B/Mississippi/07/2008	4	4	Victoria	-	2008	DEC	17	-	-	-	1758	Homo sapiens	USA	Mississippi state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451492	Influenza B virus (B/Tennessee/03/2009)	B/Tennessee/03/2009	6	6	-	-	2009	MAR	11	-	-	-	1401	Homo sapiens	USA	Tennessee state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451493	Influenza B virus (B/Tennessee/03/2009)	B/Tennessee/03/2009	4	4	Victoria	-	2009	MAR	11	-	-	-	1758	Homo sapiens	USA	Tennessee state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451494	Influenza B virus (B/Texas/07/2009)	B/Texas/07/2009	6	6	-	-	2009	JAN	29	-	-	-	1401	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451495	Influenza B virus (B/Texas/07/2009)	B/Texas/07/2009	4	4	Yamagata	-	2009	JAN	29	-	-	-	1755	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451496	Influenza B virus (B/Florida/04/2009)	B/Florida/04/2009	6	6	-	-	2009	MAR	3	-	-	-	1401	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451497	Influenza B virus (B/Florida/04/2009)	B/Florida/04/2009	4	4	Victoria	-	2009	MAR	3	-	-	-	1758	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451498	Influenza B virus (B/Hawaii/02/2009)	B/Hawaii/02/2009	6	6	-	-	2009	MAR	26	-	-	-	1401	Homo sapiens	USA	Hawaii state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451499	Influenza B virus (B/Hawaii/02/2009)	B/Hawaii/02/2009	4	4	Victoria	-	2009	MAR	26	-	-	-	1758	Homo sapiens	USA	Hawaii state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451500	Influenza B virus (B/Indiana/05/2009)	B/Indiana/05/2009	6	6	-	-	2009	APR	11	-	-	-	1401	Homo sapiens	USA	Indiana state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451501	Influenza B virus (B/Indiana/05/2009)	B/Indiana/05/2009	4	4	Victoria	-	2009	APR	11	-	-	-	1758	Homo sapiens	USA	Indiana state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451502	Influenza B virus (B/Minnesota/04/2009)	B/Minnesota/04/2009	6	6	-	-	2009	APR	16	-	-	-	1401	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451503	Influenza B virus (B/Minnesota/04/2009)	B/Minnesota/04/2009	4	4	Victoria	-	2009	APR	16	-	-	-	1758	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451504	Influenza B virus (B/Minnesota/06/2009)	B/Minnesota/06/2009	6	6	-	-	2009	MAY	4	-	-	-	1401	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451505	Influenza B virus (B/Minnesota/06/2009)	B/Minnesota/06/2009	4	4	Victoria	-	2009	MAY	4	-	-	-	1758	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451506	Influenza B virus (B/Nevada/02/2009)	B/Nevada/02/2009	6	6	-	-	2009	APR	3	-	-	-	1401	Homo sapiens	USA	Nevada state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451507	Influenza B virus (B/Nevada/02/2009)	B/Nevada/02/2009	4	4	Victoria	-	2009	APR	3	-	-	-	1758	Homo sapiens	USA	Nevada state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451508	Influenza B virus (B/New York/01/2009)	B/New York/01/2009	6	6	-	-	2009	MAR	30	-	-	-	1401	Homo sapiens	USA	New York state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451509	Influenza B virus (B/New York/01/2009)	B/New York/01/2009	4	4	Victoria	-	2009	MAR	30	-	-	-	1758	Homo sapiens	USA	New York state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451510	Influenza B virus (B/Washington/02/2009)	B/Washington/02/2009	6	6	-	-	2009	MAR	4	-	-	-	1401	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451511	Influenza B virus (B/Washington/02/2009)	B/Washington/02/2009	4	4	Victoria	-	2009	MAR	4	-	-	-	1758	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451512	Influenza B virus (B/Wisconsin/03/2009)	B/Wisconsin/03/2009	6	6	-	-	2009	MAR	19	-	-	-	1401	Homo sapiens	USA	Wisconsin state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451513	Influenza B virus (B/Wisconsin/03/2009)	B/Wisconsin/03/2009	4	4	Victoria	-	2009	MAR	19	-	-	-	1758	Homo sapiens	USA	Wisconsin state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451514	Influenza B virus (B/Minnesota/02/2009)	B/Minnesota/02/2009	4	4	Victoria	-	2009	MAR	12	-	-	-	1758	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451515	Influenza B virus (B/Minnesota/03/2009)	B/Minnesota/03/2009	6	6	-	-	2009	MAR	5	-	-	-	1401	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451516	Influenza B virus (B/Minnesota/03/2009)	B/Minnesota/03/2009	4	4	Victoria	-	2009	MAR	5	-	-	-	1758	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451517	Influenza B virus (B/Texas/10/2009)	B/Texas/10/2009	6	6	-	-	2009	APR	8	-	-	-	1401	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451518	Influenza B virus (B/Texas/10/2009)	B/Texas/10/2009	4	4	Victoria	-	2009	APR	8	-	-	-	1758	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451519	Influenza B virus (B/Washington/02/2009)	B/Washington/02/2009	6	6	-	-	2009	MAR	4	-	-	-	1401	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451520	Influenza B virus (B/Washington/02/2009)	B/Washington/02/2009	4	4	Victoria	-	2009	MAR	4	-	-	-	1758	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451521	Influenza B virus (B/Wisconsin/02/2009)	B/Wisconsin/02/2009	6	6	-	-	2009	FEB	19	-	-	-	1401	Homo sapiens	USA	Wisconsin state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451522	Influenza B virus (B/Wisconsin/02/2009)	B/Wisconsin/02/2009	4	4	Victoria	-	2009	FEB	19	-	-	-	1758	Homo sapiens	USA	Wisconsin state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451523	Influenza B virus (B/Washington/03/2009)	B/Washington/03/2009	4	4	Victoria	-	2009	JAN	29	-	-	-	1758	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451524	Influenza B virus (B/Washington/03/2009)	B/Washington/03/2009	6	6	-	-	2009	JAN	29	-	-	-	1401	Homo sapiens	USA	Washington state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451525	Influenza B virus (B/Alaska/03/2009)	B/Alaska/03/2009	6	6	-	-	2009	MAR	17	-	-	-	1401	Homo sapiens	USA	Alaska state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451526	Influenza B virus (B/Alaska/03/2009)	B/Alaska/03/2009	4	4	Victoria	-	2009	MAR	17	-	-	-	1758	Homo sapiens	USA	Alaska state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451527	Influenza B virus (B/California/02/2009)	B/California/02/2009	6	6	-	-	2009	FEB	1	-	-	-	1401	Homo sapiens	USA	California state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451528	Influenza B virus (B/California/02/2009)	B/California/02/2009	4	4	Victoria	-	2009	FEB	1	-	-	-	1758	Homo sapiens	USA	California state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451529	Influenza B virus (B/Florida/02/2009)	B/Florida/02/2009	6	6	-	-	2009	FEB	4	-	-	-	1401	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451530	Influenza B virus (B/Florida/02/2009)	B/Florida/02/2009	4	4	Victoria	-	2009	FEB	4	-	-	-	1758	Homo sapiens	USA	Florida state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451531	Influenza B virus (B/Minnesota/07/2009)	B/Minnesota/07/2009	6	6	-	-	2009	APR	5	-	-	-	1401	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451532	Influenza B virus (B/Minnesota/07/2009)	B/Minnesota/07/2009	4	4	Victoria	-	2009	APR	5	-	-	-	1758	Homo sapiens	USA	Minnesota state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451533	Influenza B virus (B/Mississippi/06/2008)	B/Mississippi/06/2008	4	4	Victoria	-	2008	DEC	4	-	-	-	1758	Homo sapiens	USA	Mississippi state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451534	Influenza B virus (B/Texas/06/2009)	B/Texas/06/2009	4	4	Victoria	-	2009	MAR	3	-	-	-	1758	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451535	Influenza B virus (B/Texas/09/2009)	B/Texas/09/2009	6	6	-	-	2009	MAR	16	-	-	-	1401	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451536	Influenza B virus (B/Texas/09/2009)	B/Texas/09/2009	4	4	Victoria	-	2009	MAR	16	-	-	-	1758	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451537	Influenza B virus (B/Texas/11/2009)	B/Texas/11/2009	6	6	-	-	2009	MAR	1	-	-	-	1401	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451538	Influenza B virus (B/Texas/11/2009)	B/Texas/11/2009	4	4	Yamagata	-	2009	MAR	1	-	-	-	1755	Homo sapiens	USA	Texas state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
GQ451539	Influenza B virus (B/Virginia/02/2009)	B/Virginia/02/2009	6	6	-	-	2009	FEB	18	-	-	-	1401	Homo sapiens	USA	Virginia state	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
