sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
LC720289	Influenza C virus	-	2	2	-	-	2018	-	-	nasopharyngea swab using HBTEC-ALI culture	-	37741464	2265	Homo sapiens	Japan	Fukushima	custom-table-row/m49_country/JPN
LC720290	Influenza C virus	-	1	1	-	-	2018	-	-	nasopharyngea swab using HBTEC-ALI culture	-	37741464	2385	Homo sapiens	Japan	Fukushima	custom-table-row/m49_country/JPN
LC720291	Influenza C virus	-	3	3	-	-	2018	-	-	nasopharyngea swab using HBTEC-ALI culture	-	37741464	2172	Homo sapiens	Japan	Fukushima	custom-table-row/m49_country/JPN
LC739855	Influenza C virus	C/Miyagi/8/91	4	4	AL_ICV_SEG4_Aichi	-	1991	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739856	Influenza C virus	C/Miyagi/1/2006	4	4	AL_ICV_SEG4_SaoPaolo	-	2006	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739857	Influenza C virus	C/Miyagi/3/2006	4	4	AL_ICV_SEG4_SaoPaolo	-	2006	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739858	Influenza C virus	C/Miyagi/5/2006	4	4	AL_ICV_SEG4_SaoPaolo	-	2006	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739859	Influenza C virus	C/Miyagi/6/2006	4	4	AL_ICV_SEG4_SaoPaolo	-	2006	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739860	Influenza C virus	C/Miyagi/7/2006	4	4	AL_ICV_SEG4_SaoPaolo	-	2006	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739861	Influenza C virus	C/Miyagi/1/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739862	Influenza C virus	C/Miyagi/4/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739863	Influenza C virus	C/Miyagi/5/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739864	Influenza C virus	C/Miyagi/6/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739865	Influenza C virus	C/Miyagi/8/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739866	Influenza C virus	C/Miyagi/9/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739867	Influenza C virus	C/Miyagi/10/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739868	Influenza C virus	C/Miyagi/12/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739869	Influenza C virus	C/Miyagi/13/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739870	Influenza C virus	C/Miyagi/17/2008	4	4	AL_ICV_SEG4_SaoPaolo	-	2008	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739871	Influenza C virus	C/Miyagi/1/2010	4	4	AL_ICV_SEG4_SaoPaolo	-	2010	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739872	Influenza C virus	C/Miyagi/8/2010	4	4	AL_ICV_SEG4_SaoPaolo	-	2010	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739873	Influenza C virus	C/Miyagi/9/2010	4	4	AL_ICV_SEG4_SaoPaolo	-	2010	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739874	Influenza C virus	C/Miyagi/10/2010	4	4	AL_ICV_SEG4_SaoPaolo	-	2010	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739875	Influenza C virus	C/Miyagi/1/2011	4	4	AL_ICV_SEG4_SaoPaolo	-	2011	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739876	Influenza C virus	C/Miyagi/3/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739877	Influenza C virus	C/Miyagi/4/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739878	Influenza C virus	C/Miyagi/5/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739879	Influenza C virus	C/Miyagi/6/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739880	Influenza C virus	C/Miyagi/7/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739881	Influenza C virus	C/Miyagi/8/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739882	Influenza C virus	C/Miyagi/9/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739883	Influenza C virus	C/Miyagi/10/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739884	Influenza C virus	C/Miyagi/11/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739885	Influenza C virus	C/Miyagi/12/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739886	Influenza C virus	C/Miyagi/13/2012	4	4	AL_ICV_SEG4_SaoPaolo	-	2012	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739887	Influenza C virus	C/Miyagi/1/2014	4	4	AL_ICV_SEG4_SaoPaolo	-	2014	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739888	Influenza C virus	C/Miyagi/3/2014	4	4	AL_ICV_SEG4_Kanagawa	-	2014	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739889	Influenza C virus	C/Miyagi/4/2014	4	4	AL_ICV_SEG4_Kanagawa	-	2014	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739890	Influenza C virus	C/Miyagi/1/2015	4	4	AL_ICV_SEG4_SaoPaolo	-	2015	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739891	Influenza C virus	C/Miyagi/1/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739892	Influenza C virus	C/Miyagi/2/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739893	Influenza C virus	C/Miyagi/4/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739894	Influenza C virus	C/Miyagi/5/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739895	Influenza C virus	C/Miyagi/6/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739896	Influenza C virus	C/Miyagi/7/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739897	Influenza C virus	C/Miyagi/9/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739898	Influenza C virus	C/Miyagi/1/2017	4	4	AL_ICV_SEG4_SaoPaolo	-	2017	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739899	Influenza C virus	C/Miyagi/1/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739900	Influenza C virus	C/Miyagi/2/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739901	Influenza C virus	C/Miyagi/3/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739902	Influenza C virus	C/Miyagi/4/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739903	Influenza C virus	C/Miyagi/5/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739904	Influenza C virus	C/Miyagi/6/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739905	Influenza C virus	C/Miyagi/7/2018	4	4	AL_ICV_SEG4_Kanagawa	-	2018	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739906	Influenza C virus	C/Miyagi/1/2020	4	4	AL_ICV_SEG4_SaoPaolo	-	2020	-	-	-	-	37031609	1986	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739907	Influenza C virus	C/Miyagi/10/2010	1	1	-	-	2010	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739908	Influenza C virus	C/Miyagi/1/2011	1	1	-	-	2011	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739909	Influenza C virus	C/Miyagi/12/2012	1	1	-	-	2012	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739910	Influenza C virus	C/Miyagi/1/2014	1	1	-	-	2014	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739911	Influenza C virus	C/Miyagi/4/2014	1	1	-	-	2014	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739912	Influenza C virus	C/Miyagi/1/2015	1	1	-	-	2015	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739913	Influenza C virus	C/Miyagi/1/2016	1	1	-	-	2016	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739914	Influenza C virus	C/Miyagi/7/2016	1	1	-	-	2016	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739915	Influenza C virus	C/Miyagi/1/2018	1	1	-	-	2018	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739916	Influenza C virus	C/Miyagi/3/2018	1	1	-	-	2018	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739917	Influenza C virus	C/Miyagi/6/2018	1	1	-	-	2018	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739918	Influenza C virus	C/Miyagi/7/2018	1	1	-	-	2018	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739919	Influenza C virus	C/Miyagi/1/2020	1	1	-	-	2020	-	-	-	-	37031609	2325	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739920	Influenza C virus	C/Miyagi/10/2010	2	2	-	-	2010	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739921	Influenza C virus	C/Miyagi/1/2011	2	2	-	-	2011	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739922	Influenza C virus	C/Miyagi/12/2012	2	2	-	-	2012	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739923	Influenza C virus	C/Miyagi/1/2014	2	2	-	-	2014	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739924	Influenza C virus	C/Miyagi/4/2014	2	2	-	-	2014	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739925	Influenza C virus	C/Miyagi/1/2015	2	2	-	-	2015	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739926	Influenza C virus	C/Miyagi/1/2016	2	2	-	-	2016	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739927	Influenza C virus	C/Miyagi/7/2016	2	2	-	-	2016	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739928	Influenza C virus	C/Miyagi/1/2018	2	2	-	-	2018	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739929	Influenza C virus	C/Miyagi/3/2018	2	2	-	-	2018	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739930	Influenza C virus	C/Miyagi/6/2018	2	2	-	-	2018	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739931	Influenza C virus	C/Miyagi/7/2018	2	2	-	-	2018	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739932	Influenza C virus	C/Miyagi/1/2020	2	2	-	-	2020	-	-	-	-	37031609	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739933	Influenza C virus	C/Miyagi/10/2010	3	3	-	-	2010	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739934	Influenza C virus	C/Miyagi/1/2011	3	3	-	-	2011	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739935	Influenza C virus	C/Miyagi/12/2012	3	3	-	-	2012	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739936	Influenza C virus	C/Miyagi/1/2014	3	3	-	-	2014	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739937	Influenza C virus	C/Miyagi/4/2014	3	3	-	-	2014	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739938	Influenza C virus	C/Miyagi/1/2015	3	3	-	-	2015	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739939	Influenza C virus	C/Miyagi/1/2016	3	3	-	-	2016	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739940	Influenza C virus	C/Miyagi/7/2016	3	3	-	-	2016	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739941	Influenza C virus	C/Miyagi/1/2018	3	3	-	-	2018	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739942	Influenza C virus	C/Miyagi/3/2018	3	3	-	-	2018	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739943	Influenza C virus	C/Miyagi/6/2018	3	3	-	-	2018	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739944	Influenza C virus	C/Miyagi/7/2018	3	3	-	-	2018	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739945	Influenza C virus	C/Miyagi/1/2020	3	3	-	-	2020	-	-	-	-	37031609	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739946	Influenza C virus	C/Miyagi/10/2010	5	5	-	-	2010	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739947	Influenza C virus	C/Miyagi/1/2011	5	5	-	-	2011	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739948	Influenza C virus	C/Miyagi/12/2012	5	5	-	-	2012	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739949	Influenza C virus	C/Miyagi/1/2014	5	5	-	-	2014	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739950	Influenza C virus	C/Miyagi/4/2014	5	5	-	-	2014	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739951	Influenza C virus	C/Miyagi/1/2015	5	5	-	-	2015	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739952	Influenza C virus	C/Miyagi/1/2016	5	5	-	-	2016	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739953	Influenza C virus	C/Miyagi/7/2016	5	5	-	-	2016	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739954	Influenza C virus	C/Miyagi/1/2018	5	5	-	-	2018	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739955	Influenza C virus	C/Miyagi/3/2018	5	5	-	-	2018	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739956	Influenza C virus	C/Miyagi/6/2018	5	5	-	-	2018	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739957	Influenza C virus	C/Miyagi/7/2018	5	5	-	-	2018	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739958	Influenza C virus	C/Miyagi/1/2020	5	5	-	-	2020	-	-	-	-	37031609	1754	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739959	Influenza C virus	C/Miyagi/10/2010	6	6	-	-	2010	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739960	Influenza C virus	C/Miyagi/1/2011	6	6	-	-	2011	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739961	Influenza C virus	C/Miyagi/12/2012	6	6	-	-	2012	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739962	Influenza C virus	C/Miyagi/1/2014	6	6	-	-	2014	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739963	Influenza C virus	C/Miyagi/4/2014	6	6	-	-	2014	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739964	Influenza C virus	C/Miyagi/1/2015	6	6	-	-	2015	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739965	Influenza C virus	C/Miyagi/1/2016	6	6	-	-	2016	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739966	Influenza C virus	C/Miyagi/7/2016	6	6	-	-	2016	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739967	Influenza C virus	C/Miyagi/1/2018	6	6	-	-	2018	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739968	Influenza C virus	C/Miyagi/3/2018	6	6	-	-	2018	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739969	Influenza C virus	C/Miyagi/6/2018	6	6	-	-	2018	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739970	Influenza C virus	C/Miyagi/7/2018	6	6	-	-	2018	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739971	Influenza C virus	C/Miyagi/1/2020	6	6	-	-	2020	-	-	-	-	37031609	1125	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739972	Influenza C virus	C/Miyagi/10/2010	7	7	-	-	2010	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739973	Influenza C virus	C/Miyagi/1/2011	7	7	-	-	2011	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739974	Influenza C virus	C/Miyagi/12/2012	7	7	-	-	2012	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739975	Influenza C virus	C/Miyagi/1/2014	7	7	-	-	2014	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739976	Influenza C virus	C/Miyagi/4/2014	7	7	-	-	2014	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739977	Influenza C virus	C/Miyagi/1/2015	7	7	-	-	2015	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739978	Influenza C virus	C/Miyagi/1/2016	7	7	-	-	2016	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739979	Influenza C virus	C/Miyagi/7/2016	7	7	-	-	2016	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739980	Influenza C virus	C/Miyagi/1/2018	7	7	-	-	2018	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739981	Influenza C virus	C/Miyagi/3/2018	7	7	-	-	2018	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739982	Influenza C virus	C/Miyagi/6/2018	7	7	-	-	2018	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739983	Influenza C virus	C/Miyagi/7/2018	7	7	-	-	2018	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC739984	Influenza C virus	C/Miyagi/1/2020	7	7	-	-	2020	-	-	-	-	37031609	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LF805929	Influenza C virus	-	-	1	-	-	-	-	-	-	-	-	2325	-	-	-	-
LG231953	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	2127	-	-	-	-
LG231958	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	2127	-	-	-	-
LY408771	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	2127	-	-	-	-
LZ982095	Influenza C virus	-	-	3	-	-	-	-	-	-	-	-	2127	-	-	-	-
M10087	Influenza C virus (C/California/78)	C/California/78	7	7	-	-	-	-	-	-	-	4032535	934	-	-	-	-
M11637	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	3855244	2015	-	-	-	-
M11638	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	3855244	2015	-	-	-	-
M11639	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	3855244	2014	-	-	-	-
M11640	Influenza C virus	-	-	4	AL_ICV_SEG4_Mississippi	-	-	-	-	-	-	3855244	2010	-	-	-	-
M11641	Influenza C virus	-	-	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	-	3855244	2015	-	-	-	-
M11642	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	3855244	2015	-	-	-	-
M11643	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	3855244	2015	-	-	-	-
M11644	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	3855244	2015	-	-	-	-
M11645	Influenza C virus	-	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	3855244	2015	-	-	-	-
M14881	Influenza C virus	-	-	7	-	-	-	-	-	-	-	2943076	894	-	-	-	-
M15088	Influenza C virus (C/Ann Arbor/1/50)	C/Ann Arbor/1/50	7	7	-	-	-	-	-	-	-	2943076	894	-	-	-	-
M15089	Influenza C virus	-	-	7	-	-	-	-	-	-	-	2943076	894	-	-	-	-
M15090	Influenza C virus	-	-	7	-	-	-	-	-	-	-	2943076	894	-	-	-	-
M15093	Influenza C virus (C/Yamagata/10/1981)	C/Yamagata/10/81	2	7	-	-	-	-	-	-	-	2943076	894	-	-	-	-
M15094	Influenza C virus	-	-	7	-	-	-	-	-	-	-	2943076	894	-	-	-	-
M17700	Influenza C virus	-	-	5	-	-	-	-	-	-	-	6532006	1797	-	-	-	-
M17868	Influenza C virus	-	-	4	-	-	-	-	-	-	-	6532004	2073	-	-	-	-
M22015	Influenza C virus	-	-	7	-	-	-	-	-	-	-	2943090	366	-	-	-	-
M22038	Influenza C virus	-	-	6	-	-	-	-	-	-	-	3404579	1180	-	-	-	-
M25361	Influenza C virus	-	-	4	AL_ICV_SEG4_Mississippi	-	-	-	-	-	-	2773313	1926	-	-	-	-
M25362	Influenza C virus	-	-	4	AL_ICV_SEG4_Mississippi	-	-	-	-	-	-	2773313	1926	-	-	-	-
