sequenceID	isolate	length	collection_year	collection_month	collection_month_day	gb_segment	country	place_sampled	pubmed_id	host_sci_name
CY176304	B/New York/1372/2012	2354	2012	MAY	7	2	USA: New York, Kings County	New York, Kings County	-	human; gender F; age 2Y
CY176305	B/New York/1374/2012	1850	2012	MAY	5	4	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176306	B/New York/1374/2012	1154	2012	MAY	5	7	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176307	B/New York/1374/2012	1522	2012	MAY	5	6	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176308	B/New York/1374/2012	1683	2012	MAY	5	5	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176309	B/New York/1374/2012	1035	2012	MAY	5	8	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176310	B/New York/1374/2012	2181	2012	MAY	5	3	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176311	B/New York/1374/2012	2328	2012	MAY	5	1	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176312	B/New York/1374/2012	2313	2012	MAY	5	2	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 17Y
CY176313	B/New York/1376/2012	1850	2012	MAY	10	4	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176314	B/New York/1376/2012	1154	2012	MAY	10	7	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176315	B/New York/1376/2012	1522	2012	MAY	10	6	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176316	B/New York/1376/2012	1683	2012	MAY	10	5	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176317	B/New York/1376/2012	1035	2012	MAY	10	8	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176318	B/New York/1376/2012	2181	2012	MAY	10	3	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176319	B/New York/1376/2012	2328	2012	MAY	10	1	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176320	B/New York/1376/2012	2354	2012	MAY	10	2	USA: Queens County, NY	Queens County, NY	-	human; gender F; age 9Y
CY176321	B/New York/1384/2012	1847	2012	JUN	25	4	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176322	B/New York/1384/2012	1159	2012	JUN	25	7	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176323	B/New York/1384/2012	1523	2012	JUN	25	6	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176324	B/New York/1384/2012	1683	2012	JUN	25	5	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176325	B/New York/1384/2012	1024	2012	JUN	25	8	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176326	B/New York/1384/2012	2181	2012	JUN	25	3	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176327	B/New York/1384/2012	2339	2012	JUN	25	1	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176328	B/New York/1384/2012	2313	2012	JUN	25	2	USA: Montgomery County, NY	Montgomery County, NY	-	human; gender M; age 43Y
CY176329	B/New York/1196/2007	1847	2007	NOV	20	4	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176330	B/New York/1196/2007	1154	2007	NOV	20	7	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176331	B/New York/1196/2007	1515	2007	NOV	20	6	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176332	B/New York/1196/2007	1780	2007	NOV	20	5	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176333	B/New York/1196/2007	1061	2007	NOV	20	8	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176334	B/New York/1196/2007	2186	2007	NOV	20	3	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176335	B/New York/1196/2007	2334	2007	NOV	20	1	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176336	B/New York/1196/2007	2354	2007	NOV	20	2	USA: Oneida County, NY	Oneida County, NY	-	human; gender F; age 2Y
CY176337	B/New York/1197/2008	1847	2008	FEB	5	4	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176338	B/New York/1197/2008	1151	2008	FEB	5	7	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176339	B/New York/1197/2008	1522	2008	FEB	5	6	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176340	B/New York/1197/2008	1683	2008	FEB	5	5	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176341	B/New York/1197/2008	1024	2008	FEB	5	8	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176342	B/New York/1197/2008	2181	2008	FEB	5	3	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176343	B/New York/1197/2008	2259	2008	FEB	5	1	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176344	B/New York/1197/2008	2313	2008	FEB	5	2	USA: Seneca County, NY	Seneca County, NY	-	human; gender M; age 28Y
CY176345	B/New York/1228/2009	1850	2009	FEB	1	4	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176346	B/New York/1228/2009	1139	2009	FEB	1	7	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176347	B/New York/1228/2009	1522	2009	FEB	1	6	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176348	B/New York/1228/2009	1683	2009	FEB	1	5	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176349	B/New York/1228/2009	1035	2009	FEB	1	8	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176350	B/New York/1228/2009	2181	2009	FEB	1	3	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176351	B/New York/1228/2009	2259	2009	FEB	1	1	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176352	B/New York/1228/2009	2354	2009	FEB	1	2	USA: Dutchess County, NY	Dutchess County, NY	-	human; gender F; age 18Y
CY176353	B/New York/1230/2009	1850	2009	MAR	12	4	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176354	B/New York/1230/2009	1149	2009	MAR	12	7	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176355	B/New York/1230/2009	1522	2009	MAR	12	6	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176356	B/New York/1230/2009	1807	2009	MAR	12	5	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176357	B/New York/1230/2009	1035	2009	MAR	12	8	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176358	B/New York/1230/2009	2244	2009	MAR	12	3	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176359	B/New York/1230/2009	2319	2009	MAR	12	1	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176360	B/New York/1230/2009	2313	2009	MAR	12	2	USA: Oneida County, NY	Oneida County, NY	-	human; age 37Y
CY176361	B/New York/1231/2009	1850	2009	MAR	24	4	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176362	B/New York/1231/2009	1139	2009	MAR	24	7	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176363	B/New York/1231/2009	1522	2009	MAR	24	6	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176364	B/New York/1231/2009	1683	2009	MAR	24	5	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176365	B/New York/1231/2009	1035	2009	MAR	24	8	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176366	B/New York/1231/2009	2181	2009	MAR	24	3	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176367	B/New York/1231/2009	2333	2009	MAR	24	1	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176368	B/New York/1231/2009	2354	2009	MAR	24	2	USA: Livingston County, NY	Livingston County, NY	-	human; gender F; age 60Y
CY176369	B/New York/1232/2009	1850	2009	MAR	30	4	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY176370	B/New York/1232/2009	1139	2009	MAR	30	7	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY176371	B/New York/1232/2009	1522	2009	MAR	30	6	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY176372	B/New York/1232/2009	1683	2009	MAR	30	5	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY176373	B/New York/1232/2009	1035	2009	MAR	30	8	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY176374	B/New York/1232/2009	2245	2009	MAR	30	3	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY176375	B/New York/1232/2009	2259	2009	MAR	30	1	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY176376	B/New York/1232/2009	2354	2009	MAR	30	2	USA: Erie County, NY	Erie County, NY	-	human; gender F; age 21Y
CY181433	B/New York/1315/2011	1758	2011	FEB	28	4	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181434	B/New York/1315/2011	1154	2011	FEB	28	7	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181435	B/New York/1315/2011	1510	2011	FEB	28	6	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181436	B/New York/1315/2011	1790	2011	FEB	28	5	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181437	B/New York/1315/2011	1026	2011	FEB	28	8	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181438	B/New York/1315/2011	2263	2011	FEB	28	3	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181439	B/New York/1315/2011	2334	2011	FEB	28	1	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181440	B/New York/1315/2011	2315	2011	FEB	28	2	USA: Suffolk County, NY	Suffolk County, NY	-	human; gender M; age 2Y
CY181441	B/New York/1316/2011	1819	2011	MAR	16	4	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181442	B/New York/1316/2011	1139	2011	MAR	16	7	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181443	B/New York/1316/2011	1503	2011	MAR	16	6	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181444	B/New York/1316/2011	1683	2011	MAR	16	5	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181445	B/New York/1316/2011	1035	2011	MAR	16	8	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181446	B/New York/1316/2011	2174	2011	MAR	16	3	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181447	B/New York/1316/2011	2305	2011	MAR	16	1	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181448	B/New York/1316/2011	2313	2011	MAR	16	2	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender F; age 12Y
CY181449	B/New York/1311/2011	1758	2011	JAN	24	4	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181450	B/New York/1311/2011	1139	2011	JAN	24	7	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181451	B/New York/1311/2011	1523	2011	JAN	24	6	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181452	B/New York/1311/2011	1809	2011	JAN	24	5	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181453	B/New York/1311/2011	1035	2011	JAN	24	8	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181454	B/New York/1311/2011	2270	2011	JAN	24	3	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181455	B/New York/1311/2011	2333	2011	JAN	24	1	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181456	B/New York/1311/2011	2313	2011	JAN	24	2	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 9Y
CY181457	B/New York/1312/2011	1850	2011	JAN	26	4	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181458	B/New York/1312/2011	1139	2011	JAN	26	7	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181459	B/New York/1312/2011	1522	2011	JAN	26	6	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181460	B/New York/1312/2011	1809	2011	JAN	26	5	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181461	B/New York/1312/2011	1032	2011	JAN	26	8	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181462	B/New York/1312/2011	2181	2011	JAN	26	3	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181463	B/New York/1312/2011	2274	2011	JAN	26	1	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181464	B/New York/1312/2011	2313	2011	JAN	26	2	USA: Nassau County, NY	Nassau County, NY	-	human; gender F; age 6Y
CY181465	B/New York/1313/2011	1850	2011	FEB	9	4	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181466	B/New York/1313/2011	1139	2011	FEB	9	7	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181467	B/New York/1313/2011	1522	2011	FEB	9	6	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181468	B/New York/1313/2011	1809	2011	FEB	9	5	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181469	B/New York/1313/2011	1035	2011	FEB	9	8	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181470	B/New York/1313/2011	2181	2011	FEB	9	3	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181471	B/New York/1313/2011	2333	2011	FEB	9	1	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181472	B/New York/1313/2011	2313	2011	FEB	9	2	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 26Y
CY181473	B/New York/1314/2011	1850	2011	FEB	15	4	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181474	B/New York/1314/2011	1139	2011	FEB	15	7	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181475	B/New York/1314/2011	1522	2011	FEB	15	6	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181476	B/New York/1314/2011	1790	2011	FEB	15	5	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181477	B/New York/1314/2011	1035	2011	FEB	15	8	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181478	B/New York/1314/2011	2270	2011	FEB	15	3	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181479	B/New York/1314/2011	2333	2011	FEB	15	1	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181480	B/New York/1314/2011	2313	2011	FEB	15	2	USA: Oneida County, NY	Oneida County, NY	-	human; gender M; age 9Y
CY181481	B/New York/1317/2011	1850	2011	MAR	22	4	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181482	B/New York/1317/2011	1139	2011	MAR	22	7	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181483	B/New York/1317/2011	1522	2011	MAR	22	6	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181484	B/New York/1317/2011	1809	2011	MAR	22	5	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181485	B/New York/1317/2011	1032	2011	MAR	22	8	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181486	B/New York/1317/2011	2270	2011	MAR	22	3	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181487	B/New York/1317/2011	2333	2011	MAR	22	1	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181488	B/New York/1317/2011	2313	2011	MAR	22	2	USA: Schenectady County, NY	Schenectady County, NY	-	human; gender F; age 38Y
CY181489	B/New York/1318/2011	1850	2011	APR	4	4	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181490	B/New York/1318/2011	1139	2011	APR	4	7	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181491	B/New York/1318/2011	1492	2011	APR	4	6	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181492	B/New York/1318/2011	1809	2011	APR	4	5	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181493	B/New York/1318/2011	1032	2011	APR	4	8	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181494	B/New York/1318/2011	2181	2011	APR	4	3	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181495	B/New York/1318/2011	2259	2011	APR	4	1	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181496	B/New York/1318/2011	2313	2011	APR	4	2	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 13Y
CY181497	B/New York/1385/2012	1829	2012	MAR	8	4	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 17M
CY181498	B/New York/1385/2012	1151	2012	MAR	8	7	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 17M
CY181499	B/New York/1385/2012	1498	2012	MAR	8	6	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 17M
CY181500	B/New York/1385/2012	1809	2012	MAR	8	5	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 17M
CY181501	B/New York/1385/2012	1032	2012	MAR	8	8	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 17M
CY181502	B/New York/1385/2012	2181	2012	MAR	8	3	USA: Saratoga County, NY	Saratoga County, NY	-	human; gender M; age 17M
