strain_id	complete	seq_count	cg_subtype	hn_subtype	iso_year	iso_month	iso_day	iso_host	iso_source	iso_country	iso_place_name	segment1_accession	segment2_accession	segment3_accession	segment4_accession	segment5_accession	segment6_accession	segment7_accession	segment8_accession	segment_1_counts	segment_2_counts	segment_3_counts	segment_4_counts	segment_5_counts	segment_6_counts	segment_7_counts	segment_8_counts
A/duck/Vietnam/8/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY029604	CY029605	CY029606	CY029607	CY029608	CY029609	CY029610	CY029611	1	1	1	1	1	1	1	1
A/baikal teal/Korea/Q34/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	Sibirionetta formosa	-	South Korea	NULL	JN807893	JN807923	JN807952	JN807975	JN808022	JN808033	JN808074	JN808085	1	1	1	1	1	1	1	1
A/Muscovy duck/Ca Mau/1185/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	DEC	28	Cairina moschata	-	Viet Nam	NULL	JX420219	JX420220	JX420221	JX420222	JX420223	JX420224	JX420225	JX420226	1	1	1	1	1	1	1	1
A/duck/Vietnam/QT1457-3/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	25	Anas platyrhynchos	-	Viet Nam	NULL	KX513168	KX644106	KX513372	KX513126	KX513353	KX513233	KX513220	KX513399	1	1	1	1	1	1	1	1
A/chicken/India/81766/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	JAN	19	Gallus gallus	Deadbird	India	Birbhum	CY090121	CY090122	CY090123	CY090124	CY090125	CY090126	CY090127	CY090128	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-13/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JAN	27	Gallus gallus	-	Nigeria	NULL	MF112266	MF112365	MF112462	MF112554	MF112654	MF112754	MF112854	MF112951	1	1	1	1	1	1	1	1
A/muscovy duck/Ha Nam/07-84/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Cairina moschata	-	Viet Nam	NULL	GU050490	GU050489	GU050488	GU050483	GU050486	GU050485	GU050484	GU050487	1	1	1	1	1	1	1	1
A/duck/Vietnam/R2-5-1589-15/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	MAY	7	Anseriformes sp.	-	Viet Nam	NULL	KY171283	KY171284	KY171285	KY171286	KY171287	KY171288	KY171289	KY171290	1	1	1	1	1	1	1	1
A/duck/Yunnan/5090/2003(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Anseriformes sp.	-	China	NULL	CY029417	CY029418	CY029419	CY028984	CY029420	CY029421	CY029422	CY029423	1	1	1	1	1	1	1	1
A/mallard/California/2535V/2011	TRUE	8	B10|E1|A10|H5|A11|N1|B|A	H5N1	2011	AUG	12	Anas platyrhynchos	-	USA	Solano County, CA	CY133996	CY133995	CY133994	CY133989	CY133992	CY133991	CY133990	CY133993	1	1	1	1	1	1	1	1
A/duck/Hubei/2911/2007	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2007	JAN	29	Anseriformes sp.	-	China	NULL	FJ784836	FJ784820	FJ784804	FJ784852	FJ784788	FJ784772	FJ784884	FJ784868	1	1	1	1	1	1	1	1
A/goose/Yunnan/4371/2006(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|X	H5N1	2006	-	-	Anser sp.	-	China	NULL	CY030910	CY030911	CY030912	CY030913	CY030914	CY030915	CY030916	CY030917	1	1	1	1	1	1	1	1
A/Indonesia/CDC644T/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	MAY	29	Homo sapiens	gender:M; age:15; Throat Swab	Indonesia	NULL	CY014512	CY014505	CY014511	CY014510	CY014508	CY014507	CY014506	CY014509	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-47/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	MAR	23	Gallus gallus	-	Nigeria	NULL	MF112300	MF112399	MF112495	MF112588	MF112688	MF112788	MF112888	MF112985	1	1	1	1	1	1	1	1
A/Indonesia/CDC835/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	SEP	22	Homo sapiens	gender:M; age:9; ETT Wash	Indonesia	NULL	CY017659	CY017660	CY017661	CY017662	CY017663	CY017664	CY017665	CY017666	1	1	1	1	1	1	1	1
A/chicken/Iran/53-3/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	-	-	Gallus gallus	-	Iran	NULL	GQ337909	GQ337908	GQ337907	FJ445017	GQ337905	FJ445018	GQ337910	GQ337906	1	1	1	1	1	1	1	1
A/chicken/Qalubia/CAI21/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	JUN	30	Gallus gallus	-	Egypt	Qalubia	CY126207	CY126206	CY126205	CY126200	CY126203	CY126202	CY126201	CY126204	1	1	1	1	1	1	1	1
A/chicken/Egypt/Q1011/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Gallus gallus	-	Egypt	Qalubiya	FR687272	FR687284	FR687279	FR687256	FR687267	FR687261	FR687291	FR687296	1	1	1	1	1	1	1	1
A/duck/Bangladesh/33772/2017	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	OCT	19	Anas platyrhynchos	-	Bangladesh	NULL	MH135651	MH135663	MH135340	MH135434	MH135331	MH135448	MH135687	MH135447	1	1	1	1	1	1	1	1
A/black-crowned night heron/Hong Kong/659/2008(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	-	-	Ardeidae sp.	-	China	NULL	CY036226	CY036227	CY036228	CY036229	CY036230	CY036231	CY036232	CY036233	1	1	1	1	1	1	1	1
A/duck/Vietnam/215/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	DEC	16	Anseriformes sp.	-	Viet Nam	NULL	EU930995	EU930994	EU930993	EU930988	EU930991	EU930990	EU930989	EU930992	1	1	1	1	1	1	1	1
A/duck/Hunan/1994/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	JAN	23	Anseriformes sp.	-	China	NULL	FJ784834	FJ784818	FJ784802	FJ784850	FJ784786	FJ784770	FJ784882	FJ784866	1	1	1	1	1	1	1	1
A/chicken/Gansu/5/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JUN	3	Gallus gallus	-	China	NULL	KX160153	KX160152	KX160155	KX160148	KX160150	KX160149	KX160154	KX160151	1	1	1	1	1	1	1	1
A/muscovy duck/Vietnam/LBM436/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	JUN	5	Cairina moschata	-	Viet Nam	NULL	AB849457	AB849458	AB849459	AB849460	AB849461	AB849462	AB849463	AB849464	1	1	1	1	1	1	1	1
A/Indonesia/CDC326/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	JAN	15	Homo sapiens	gender:M; age:4; Throat Swab	Indonesia	NULL	CY014337	CY014336	CY014338	CY014204	CY014243	CY014239	CY014216	CY014266	1	1	1	1	1	1	1	1
A/Guangdong/2/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	JUN	3	Homo sapiens	-	China	Guangdong	CY098652	CY098653	CY098654	CY098655	CY098656	CY098657	CY060153	CY098658	1	1	1	1	1	1	1	1
A/bar-headed goose/Mongolia/X53/2009	TRUE	10	A3|D1|A12|H5|A8|N1|A|A	H5N1	2009	-	-	Anser indicus	-	Mongolia	Doroo Lake	KR732547	KR732560	HM006731	KR732524	KR732429	KR732495	KR732563	KR732555	1	1	2	2	1	1	1	1
A/chicken/Nigeria/VRD21-109_21VIR2370-425/2021	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2021	-	-	Gallus gallus	organ	Nigeria	NULL	MW961467	MW961466	MW961465	MW961460	MW961463	MW961462	MW961461	MW961464	1	1	1	1	1	1	1	1
A/duck/Lao/980/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Anseriformes sp.	-	Laos	NULL	CY098433	CY098434	CY098435	CY098436	CY098437	CY098438	CY098439	CY098440	1	1	1	1	1	1	1	1
A/duck/Hunan/1386/2003(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Anseriformes sp.	-	China	NULL	CY029305	CY029306	CY029307	CY028968	CY029308	CY029309	CY029310	CY029311	1	1	1	1	1	1	1	1
A/pheasant/TienGiang/0022/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	FEB	4	Phasianidae sp.	cloacal swab and throat swab	Viet Nam	NULL	KU311488	KU311489	KU311490	KU311491	KU311492	KU311493	KU311494	KU311495	1	1	1	1	1	1	1	1
A/chicken/Tula/4/05	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	-	NULL	EF205209	EF205202	EF205195	EF205160	EF205181	EF205174	EF205167	EF205188	1	1	1	1	1	1	1	1
A/Fujian/1/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	FEB	18	Homo sapiens	-	China	Fujian	CY098672	CY098673	CY098674	FJ492883	CY098675	CY098676	CY060155	CY098677	1	1	1	1	1	1	1	1
A/chicken/Korea/YS171/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	Gallus gallus	-	South Korea	NULL	JN807894	JN807931	JN807954	JN807982	JN808013	JN808034	JN808078	JN808086	1	1	1	1	1	1	1	1
A/duck/Jiangxi/80/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Anseriformes sp.	-	China	Jiangxi	HM172437	HM172391	HM172339	HM172100	HM172242	HM172200	HM172151	HM172290	1	1	1	1	1	1	1	1
A/chicken/Bhutan/417/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	FEB	18	Gallus gallus	-	Bhutan	NULL	KX215216	KX215388	KX215400	KJ682288	KX215348	KJ682289	KX215334	KX215465	1	1	1	1	1	1	1	1
A/partridge/Shantou/1075/2002(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2002	-	-	Phasianidae sp.	-	China	NULL	CY029144	CY029145	CY029146	CY028945	CY029147	CY029148	CY029149	CY029150	1	1	1	1	1	1	1	1
A/chicken/Soc Trang/2/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	-	-	Gallus gallus	-	Viet Nam	Soc Trang	AB823752	AB823753	AB823754	AB823755	AB823756	AB823757	AB823758	AB823759	1	1	1	1	1	1	1	1
A/mallard/North Dakota/16-036222-1/2016	TRUE	16	B10|E1|A11|H5|A11|N1|B|B	H5N1	2016	OCT	26	Anas platyrhynchos	oropharyngeal/cloacal swab pool	USA	Ramsey County, North Dakota	MH546696	MH546697	MH546698	MH546699	MH546700	MH546701	MH546702	MH546703	1	1	1	1	1	1	1	1
A/duck/Yunnan/4873/2006(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|X	H5N1	2006	-	-	Anseriformes sp.	-	China	NULL	CY030878	CY030879	CY030880	CY030881	CY030882	CY030883	CY030884	CY030885	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-18/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JAN	31	Gallus gallus	-	Nigeria	NULL	MF112271	MF112370	MF112467	MF112559	MF112659	MF112759	MF112859	MF112956	1	1	1	1	1	1	1	1
A/mallard/ON/499/2005	TRUE	17	B9|E1|A11|H5|A11|N1|B|A	H5N1	2005	-	-	Anas platyrhynchos	allantoic fluid	Canada	NULL	FJ031998	FJ031999	EF530048	EF405825	EF418187	FJ032003	FJ032004	EF212862	2	2	2	3	2	2	2	2
A/chicken/Vietnam/216/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	DEC	18	Gallus gallus	-	Viet Nam	NULL	EU931003	EU931002	EU931001	EU930996	EU930999	EU930998	EU930997	EU931000	1	1	1	1	1	1	1	1
A/chicken/Anhui/39/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	-	-	Gallus gallus	-	China	Anhui	HM172430	HM172390	HM172320	HM172095	HM172237	HM172180	HM172123	HM172287	1	1	1	1	1	1	1	1
A/chicken/Miyazaki/MT2/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	-	-	Japan	Miyazaki	AB684133	AB684134	AB684135	AB684248	AB684136	AB684137	AB684138	AB684139	1	1	1	1	1	1	1	1
A/duck/Hunan/69/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	-	-	Anseriformes sp.	-	China	Hunan	HM172422	HM172384	HM172325	HM172098	HM172229	HM172209	HM172155	HM172307	1	1	1	1	1	1	1	1
A/heron/Cambodia/TM068/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	JUL	14	Ardeidae sp.	-	Cambodia	Takeo	JQ701701	JQ701702	JQ701703	JQ701704	JQ701705	JQ701706	JQ701707	JQ701708	1	1	1	1	1	1	1	1
A/chicken/Vietnam/24/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	-	-	Gallus gallus	-	Viet Nam	NULL	CY028723	CY028722	CY028721	CY028716	CY028719	CY028718	CY028717	CY028720	1	1	1	1	1	1	1	1
A/goose/Laos/NCVD-39/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|X	H5N1	2007	-	-	Anser sp.	-	Laos	NULL	CY030490	CY030491	CY030492	CY030493	CY030494	CY030495	CY030496	CY030497	1	1	1	1	1	1	1	1
A/duck/Cambodia/250W7M1/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	FEB	11	Anseriformes sp.	-	Cambodia	Kampong Thom	KF001453	KF369237	KF001454	KF001455	KF001456	KF001457	KF001458	KF001459	1	1	1	1	1	1	1	1
A/duck/Mong Cai/07-58/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	GU050450	GU050449	GU050448	GU050443	GU050446	GU050445	GU050444	GU050447	1	1	1	1	1	1	1	1
A/whooper swan/Aomori/2/2008(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	Japan	Aomori, Lake Towada	AB458244	AB458245	AB458246	AB458247	AB458248	AB458249	AB458250	AB458251	1	1	1	1	1	1	1	1
A/environment/Maryland/06OS1194/2006	TRUE	8	B4|E1|A11|H5|A11|N1|B|A	H5N1	2006	AUG	2	Environment	-	USA	Maryland	CY190202	CY190201	CY190200	CY190195	CY190198	CY190197	CY190196	CY190199	1	1	1	1	1	1	1	1
A/chicken/Egypt/F12505E/2016	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2016	JAN	23	Gallus gallus	-	Egypt	NULL	MH513604	MH513607	MH513603	KY558844	MH513602	KY558863	MH513606	MH513605	1	1	1	1	1	1	1	1
A/chicken/Bhutan/1028/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	MAR	18	Gallus gallus	-	Bhutan	NULL	KX215344	KX215358	KX215417	KJ682306	KX215231	KJ682307	KX215265	KX215306	1	1	1	1	1	1	1	1
A/Indonesia/CDC1032/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	JAN	6	Homo sapiens	gender:F; age:37; Throat Swab	Indonesia	NULL	CY019381	CY019382	CY019383	CY019384	CY019385	CY019386	CY019387	CY019388	1	1	1	1	1	1	1	1
A/crow/Assam/142119/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	-	-	Corvus sp.	-	India	NULL	FJ966210	FJ966208	FJ966211	GQ478333	FJ966209	FJ966205	FJ966207	FJ966206	1	1	1	1	1	1	1	1
A/chicken/Lamongan/04160418/2016	TRUE	8	A4|D1|A12|H5|A8|N1|A|A	H5N1	2016	MAR	30	Gallus gallus	tissue	Indonesia	East Java	KY614964	KY614965	KY614966	KY614967	KY614968	KY614969	KY614970	KY614971	1	1	1	1	1	1	1	1
A/chicken/China/E96/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JUL	10	Gallus gallus	-	China	NULL	MF116348	MF116343	MF116338	MF116313	MF116328	MF116323	MF116318	MF116333	1	1	1	1	1	1	1	1
A/chicken/WestJava/TASIKO B/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Gallus gallus	-	Indonesia	NULL	KR732579	KR732518	KR732449	KR732514	KR732538	KR732392	KR732557	KR732545	1	1	1	1	1	1	1	1
A/duck/Vietnam/1/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY029556	CY029557	CY029558	CY029559	CY029560	CY029561	CY029562	CY029563	1	1	1	1	1	1	1	1
A/duck/Bangladesh/20399/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	JUL	27	Anseriformes sp.	-	Bangladesh	NULL	KT361985	KT361986	KT361987	KT361988	KT361989	KT361990	KT361991	KT361992	1	1	1	1	1	1	1	1
A/goose/Czech Republic/18520-2/2021	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2021	SEP	27	Anser sp.	organs	Czech Republic	NULL	OL638152	OL638151	OL638150	OL638145	OL638148	OL638147	OL638146	OL638149	1	1	1	1	1	1	1	1
A/chicken/Liaoning/23/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Gallus gallus	-	China	Liaoning	HM172482	HM172478	HM172473	HM172453	HM172466	HM172461	HM172458	HM172469	1	1	1	1	1	1	1	1
A/chicken/Vietnam/HU3-Z12/2015	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2015	-	-	Gallus gallus	-	Viet Nam	NULL	LC167803	LC167804	LC167805	LC167806	LC167807	LC167808	LC167809	LC167810	1	1	1	1	1	1	1	1
A/Cambodia/408008/2005	TRUE	16	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	APR	7	Homo sapiens	-	Cambodia	NULL	AB598126	HQ664942	AB598124	HQ664938	HQ664940	HQ664939	HQ664944	AB598123	2	2	2	2	2	2	2	2
A/chicken/Hubei/wj/1997	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	China	NULL	DQ997121	DQ997120	DQ997118	DQ997122	DQ997116	DQ997115	DQ997119	DQ997117	1	1	1	1	1	1	1	1
A/chicken/Cao Bang/07-42/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Gallus gallus	-	Viet Nam	NULL	GU050404	GU050403	GU050402	GU050397	GU050400	GU050399	GU050398	GU050401	1	1	1	1	1	1	1	1
A/peacock/Yunnan/1/2015	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JUN	2	Phasianidae sp.	cloacal swab specimens	China	NULL	KU057285	KU057286	KU057287	KU057288	KU057289	KU057290	KU057291	KU057292	1	1	1	1	1	1	1	1
A/crow/India/02CA03/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	FEB	19	Corvidae sp.	-	India	NULL	KP336334	KP336335	KP336336	KP336337	KP336338	KP336339	KP336340	KP336341	1	1	1	1	1	1	1	1
A/chicken/Nigeria/08RS848-70/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	FEB	16	Gallus gallus	-	Nigeria	Kaduna	CY048472	CY048473	CY048474	CY048475	CY048476	CY048477	CY048478	CY048479	1	1	1	1	1	1	1	1
A/domestic duck/VinhLong/0186/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	NOV	11	Anas platyrhynchos	cloacal swab and throat swab	Viet Nam	VinhLong	KU311551	KU311552	KU311553	KU311554	KU311555	KU311556	KU311557	KU311558	1	1	1	1	1	1	1	1
A/duck/Hunan/795/2002(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2002	-	-	Anseriformes sp.	-	China	NULL	CY029270	CY029271	CY029272	CY028963	CY029273	CY029274	CY029275	CY029276	1	1	1	1	1	1	1	1
A/chicken/Nam Dinh/07-32/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Gallus gallus	-	Viet Nam	NULL	GU050388	GU050387	GU050386	GU050381	GU050384	GU050383	GU050382	GU050385	1	1	1	1	1	1	1	1
A/environment/Bangladesh/9675/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	JAN	18	-	feces from market poultry cage	Bangladesh	NULL	KF888535	KF888536	KF888537	KF888538	KF888539	KF888540	KF888541	KF888542	1	1	1	1	1	1	1	1
A/chicken/India/100071/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	MAR	15	Gallus gallus	Deadbird	India	Burdwan	CY090105	CY090106	CY090107	CY090108	CY090109	CY090110	CY090111	CY090112	1	1	1	1	1	1	1	1
A/quail/Shantou/3054/2002(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2002	-	-	Coturnix coturnix	-	China	NULL	CY029151	CY029152	CY029153	CY028946	CY029154	CY029155	CY029156	CY029157	1	1	1	1	1	1	1	1
A/common pochard/Shanxi/16B/2015	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JAN	6	Aythya ferina	brain	China	NULL	KP715069	KP715070	KP715071	KP715072	KP715073	KP715074	KP715075	KP715076	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD-KA309/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	SEP	10	Anseriformes sp.	-	Viet Nam	NULL	KP097836	KP097857	KP097878	KP097907	KP097934	KP097963	KP097990	KP098011	1	1	1	1	1	1	1	1
A/swallow/Vietnam/NT24/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	APR	7	Hirundo rustica	-	Viet Nam	NULL	KX513124	KX513137	KX513375	KX513301	KX513194	KX513327	KX513389	KX513196	1	1	1	1	1	1	1	1
A/chicken/Egypt/F9514E/2014	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2014	JAN	27	Gallus gallus	-	Egypt	Mit Ghamr, Dakahliya	KT220552	KT220553	KT220554	KT220555	KT220556	KT220557	KT220558	KT220559	1	1	1	1	1	1	1	1
A/chicken/Cambodia/W0530389/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	MAY	28	Gallus gallus	-	Cambodia	Kampong Speu	KF369219	KF369220	KF369221	KF369222	KF369223	KF369224	KF369225	KF369226	1	1	1	1	1	1	1	1
A/chicken/Bhutan/331/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	27	Gallus gallus	-	Bhutan	NULL	KX215369	KX215325	KX215335	KJ682236	KX215409	KJ682237	KX215313	KX215361	1	1	1	1	1	1	1	1
A/duck/Lao/962/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Anseriformes sp.	-	Laos	NULL	CY098387	CY098388	CY098389	CY098390	CY098391	CY098392	CY098393	CY098394	1	1	1	1	1	1	1	1
A/wild duck/Korea/SNU50-5/2009	TRUE	16	A3|D1|A12|H5|A8|N1|A|B	H5N1	2009	SEP	27	Anseriformes sp.	-	South Korea	NULL	JX497773	JX497774	JX497767	JX497776	JX497769	JX497778	JX497771	JX497772	2	2	2	2	2	2	2	2
A/chicken/Lao/LH1/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Gallus gallus	-	Laos	NULL	CY098294	CY098295	CY098296	CY098297	CY098298	CY098299	CY098300	CY098301	1	1	1	1	1	1	1	1
A/chicken/Viet Nam/HU12-665/2019	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2019	AUG	30	Gallus gallus	Swabs of poultry	Viet Nam	NULL	MT106919	MT106920	MT106921	MT106922	MT106923	MT106924	MT106925	MT106926	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-11/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JAN	26	Gallus gallus	-	Nigeria	NULL	MF112264	MF112363	MF112460	MF112552	MF112652	MF112752	MF112852	MF112949	1	1	1	1	1	1	1	1
A/duck/Eastern China/057/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	China	NULL	KC261448	KC261453	KC261458	KC261463	KC261468	KC261473	KC261478	KC261483	1	1	1	1	1	1	1	1
A/duck/Vietnam/ST1491-3/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JUN	17	Anas platyrhynchos	-	Viet Nam	NULL	KX513114	KX644103	KX513259	KX513230	KX513393	KX513185	KX513267	KX513117	1	1	1	1	1	1	1	1
A/chicken/Kuwait/KISR8/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Gallus gallus	-	Kuwait	NULL	CY029985	CY029986	CY029987	CY029988	CY029989	CY029990	CY029991	CY029992	1	1	1	1	1	1	1	1
A/goose/Egypt/M2788A/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	JAN	20	Anser sp.	-	Egypt	NULL	KF881443	KF881444	KF881445	CY099583	KF881446	KF881447	KC436136	KF881448	1	1	1	1	1	1	1	1
A/chicken/Sikkim/151466/2009	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2009	JAN	15	Gallus gallus	-	India	South Sikkim	CY080352	CY080353	CY080354	CY080355	CY080356	CY080357	CY080358	CY080359	1	1	1	1	1	1	1	1
A/chicken/Vietnam/NCVD09/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Gallus gallus	-	Viet Nam	NULL	CY034221	CY034220	CY034219	CY034214	CY034217	CY034216	CY034215	CY034218	1	1	1	1	1	1	1	1
A/duck/Lao/959/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	-	-	Anseriformes sp.	-	Laos	NULL	CY098371	CY098372	CY098373	CY098374	CY098375	CY098376	CY098377	CY098378	1	1	1	1	1	1	1	1
A/chicken/Jiangsu/k0402/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	FEB	10	Gallus gallus	-	China	NULL	JQ638687	JQ638685	JQ638683	JQ638673	JQ638679	JQ638677	JQ638675	JQ638681	1	1	1	1	1	1	1	1
A/turkey/England/N50-92/1991(H5N1)	TRUE	8	A5|D1|A5|H5|A8|N1|A|B	H5N1	1991	-	-	Meleagris gallopavo	-	United Kingdom	NULL	CY030998	CY030999	CY031000	CY031001	CY031002	CY031003	CY031004	CY031005	1	1	1	1	1	1	1	1
A/whooper swan/Shanxi/17L/2015	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JAN	6	Cygnus cygnus	lung	China	NULL	KP715061	KP715062	KP715063	KP715064	KP715065	KP715066	KP715067	KP715068	1	1	1	1	1	1	1	1
A/duck/Egypt/2253-3/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Anseriformes sp.	-	Egypt	NULL	CY016906	CY016905	CY016904	CY016899	CY016902	CY016901	CY016900	CY016903	1	1	1	1	1	1	1	1
